Fitness,Drive Efficiency,Suppressed,Gen Suppressed,Chased,Gen Chased,Avg Nondrive GC during Chase,Var in Nondrive GC during Chase,Avg Overall GC during Chase,Var in Overall GC During Chase,Avg Popsize during Chase,Var in Popsize during Chase,Duration of Chase,Drive Lost,Gen Drive Lost,Equilibrium State,Gen Equilibrium State,Simulation Stopped after 1000,Rate One Drive at End,R1 Resistance Occurred,Gen 10000 R1 Alleles Formed,DriveLostWithChase,DriveLostWithoutChase
0.81,0.95,0,10000,1,23,0.048286608,0.000578952,0.021963052,0.000160736,9687.655704,29745138.23,977,0,10000,0,10000,1,0.613956,0,10000,0,0
0.81,0.95,1,310,1,22,0.058584196,0.002076159,0.027775798,0.000560199,8307.319149,21366065.84,286,0,10000,0,10000,0,10000,0,10000,0,0
0.81,0.95,0,10000,1,24,0.04976488,0.001425904,0.023124522,0.000352128,10183.81584,44092165.69,976,0,10000,0,10000,1,0.645395,0,10000,0,0
0.81,0.95,1,83,1,23,0.055806789,0.003584775,0.026547788,0.001046651,10984,44993894.26,57,0,10000,0,10000,0,10000,0,10000,0,0
0.81,0.95,0,10000,1,22,0.046051732,0.000639609,0.020778208,0.000185013,10219.91478,34313987.5,978,0,10000,0,10000,1,0.588667,0,10000,0,0
0.81,0.95,0,10000,1,25,0.051406944,0.001007513,0.023558498,0.000276563,9893.900103,29255042.07,975,0,10000,0,10000,1,0.823042,0,10000,0,0
0.81,0.95,1,294,1,26,0.048183932,0.001409086,0.021329883,0.000151924,8777.416031,23268809.16,266,0,10000,0,10000,0,10000,0,10000,0,0
0.81,0.95,0,10000,1,27,0.047319183,0.00060919,0.021247471,0.000147725,11000.21362,36678550.68,973,0,10000,0,10000,1,0.745383,0,10000,0,0
0.81,0.95,1,706,1,23,0.057496996,0.001491899,0.026908534,0.000441399,8846.739645,26710571,680,0,10000,0,10000,0,10000,0,10000,0,0
0.81,0.95,0,10000,1,23,0.047419605,0.000627666,0.020965559,0.000115269,10425.9381,39416730.88,424,1,447,0,10000,0,10000,0,10000,1,0
0.81,0.95,0,10000,1,26,0.053020005,0.0018891,0.025119162,0.000770231,10368.07113,36336282.96,974,0,10000,0,10000,1,0.80472,0,10000,0,0
0.81,0.95,0,10000,1,26,0.053744661,0.000980342,0.023299681,0.000190727,8876.898239,23568505.95,515,1,541,0,10000,0,10000,0,10000,1,0
0.81,0.95,0,10000,1,23,0.046010598,0.000607286,0.020448709,0.000118714,9381.461459,30190025.41,977,0,10000,0,10000,1,0.572564,0,10000,0,0
0.81,0.95,1,526,1,25,0.05223724,0.00075221,0.0234838,0.00021285,9714.03434,41592253,499,0,10000,0,10000,0,10000,0,10000,0,0
0.81,0.95,0,10000,1,26,0.04722694,0.00065346,0.02157589,0.00015873,10685.2515,44913526,974,0,10000,0,10000,1,0.871652,0,10000,0,0
0.81,0.95,1,328,1,24,0.04223591,0.00045288,0.01852343,0.00010641,10615.3131,43136003.4,301,0,10000,0,10000,0,10000,0,10000,0,0
0.81,0.95,0,10000,1,22,0.05057678,0.00110014,0.02276333,0.00039559,12051.129,62157245.4,252,1,274,0,10000,0,10000,0,10000,1,0
0.81,0.95,0,10000,1,24,0.05023579,0.00062929,0.02325053,0.00017279,8923.73663,25784712.5,976,0,10000,0,10000,1,0.426647,0,10000,0,0
0.81,0.95,0,10000,1,22,0.04748307,0.00063819,0.02129335,0.00015152,10946.6427,49954201.5,978,0,10000,0,10000,1,0.371309,0,10000,0,0
0.81,0.95,1,327,1,24,0.05320803,0.00204023,0.02422814,0.00082766,11130.8412,65617121.3,300,0,10000,0,10000,0,10000,0,10000,0,0
0.81,0.95,0,10000,1,25,0.0464769,0.0007089,0.02111636,0.00018876,10633.5366,43106000.9,975,0,10000,0,10000,1,0.767784,0,10000,0,0
0.81,0.95,0,10000,1,23,0.05175329,0.00115599,0.02433866,0.00035076,9542.01439,38177999.3,977,0,10000,0,10000,1,0.624048,0,10000,0,0
0.81,0.95,0,10000,1,24,0.0552505,0.00185898,0.02592931,0.00059474,10149.358,45977158.2,976,0,10000,0,10000,1,0.368177,0,10000,0,0
0.81,0.95,0,10000,1,27,0.0494106,0.00091793,0.02302607,0.00026913,10051.548,40758836.4,973,0,10000,0,10000,1,0.88818,0,10000,0,0
0.81,0.95,0,10000,1,21,0.0511379,0.00100127,0.02364007,0.00029526,9580.61436,34114877.3,979,0,10000,0,10000,1,0.122463,0,10000,0,0
0.81,0.95,1,106,1,22,0.0632663,0.00377537,0.03141145,0.00106281,6618.74359,18351124.5,82,0,10000,0,10000,0,10000,0,10000,0,0
0.81,0.95,0,10000,1,22,0.05130065,0.00130041,0.02383135,0.00048101,10091.5164,47607624.1,978,0,10000,0,10000,1,0.250092,0,10000,0,0
0.81,0.95,0,10000,1,24,0.04971502,0.00073098,0.02223299,0.00017834,9760.1142,33387543.1,976,0,10000,0,10000,1,0.297537,0,10000,0,0
0.81,0.95,0,10000,1,24,0.04794439,0.00068194,0.0215959,0.00017765,10226.2521,40489660.3,976,0,10000,0,10000,1,0.683259,0,10000,0,0
