Fitness,Drive Efficiency,Time Elapsed, Suppressed, Gen Suppressed, Chased, Gen Chased, Avg GC during Chase, Var in GC during Chase, Avg Popsize during Chase, Var in Popsize during Chase, Duration of Chase, Drive Lost, Gen Drive Lost, Equilibrium State, Gen Equilibrium State, Simulation Stopped after 1000, Rate One Drive at End, Thickness
0.8,0.86,74,0,10000,1,110,0.074182997,0.005727228,1141.738149,258673.3378,890,0,10000,0,10000,1,0.218496,0.095982955
0.8,0.86,86,1,170,1,28,0.035278533,0.002766134,2119.111111,684328.0395,139,0,10000,0,10000,0,10000,0.135124483
0.8,0.86,81,1,685,1,27,0.063689818,0.00432465,1402.781011,639875.828,657,0,10000,0,10000,0,10000,0.100939387
0.8,0.86,81,1,888,1,70,0.066492992,0.006481059,1282.778598,402600.5611,817,0,10000,0,10000,0,10000,0.10136368
0.8,0.87,76,1,197,1,66,0.075729817,0.009670839,1622.97619,1214056.642,130,0,10000,0,10000,0,10000,0.097768773
0.8,0.87,88,0,10000,1,31,0.037634077,0.003111492,2044.935252,785274.8951,143,1,174,0,10000,0,10000,0.100215641
0.8,0.87,74,1,181,1,42,0.043559174,0.003855376,1857.261194,709545.1183,138,0,10000,0,10000,0,10000,0.104689229
0.8,0.87,89,1,522,1,104,0.067694626,0.001773445,1150.300971,257595.1182,416,0,10000,0,10000,0,10000,0.099729566
0.8,0.87,75,1,262,1,45,0.110721846,0.022367317,1154.759434,479756.6261,216,0,10000,0,10000,0,10000,0.110823563
0.8,0.87,75,0,10000,1,56,0.061584832,0.002909179,1341.087234,320690.952,944,0,10000,0,10000,1,0.299544,0.116373185
0.8,0.87,77,1,565,1,68,0.053759626,0.001576713,1300.723014,319575.6504,495,0,10000,0,10000,0,10000,0.112770613
0.8,0.87,69,1,211,1,101,0.171137403,0.040120839,892.9619048,291270.8938,109,0,10000,0,10000,0,10000,0.105859096
0.8,0.87,83,1,492,1,57,0.052995979,0.001788091,1398.144186,299863.2257,434,0,10000,0,10000,0,10000,0.118107628
0.8,0.87,77,1,306,1,28,0.04866092,0.004191082,1899.382353,1057180.832,276,0,10000,0,10000,0,10000,0.11271335
0.8,0.87,75,1,225,1,63,0.075032884,0.009960758,1451.987261,535879.21,161,0,10000,0,10000,0,10000,0.101562003
0.8,0.87,71,1,520,1,89,0.090204424,0.009713081,1086.319249,239067.8793,430,0,10000,0,10000,0,10000,0.125096699
0.8,0.87,82,1,166,1,40,0.104100614,0.021390034,1724.909091,1263166.149,125,0,10000,0,10000,0,10000,0.109017144
0.8,0.87,83,1,169,1,29,0.078296927,0.016478786,1861.622222,1139912.339,139,0,10000,0,10000,0,10000,0.071555308
0.8,0.87,83,1,164,1,55,0.081972547,0.008167823,1474.548077,652717.8054,108,0,10000,0,10000,0,10000,0.101300482
0.8,0.87,80,0,10000,1,25,0.039165518,0.000538383,1626.226786,529805.6004,564,1,589,0,10000,0,10000,0.103205986
0.8,0.87,78,1,273,1,24,0.072139034,0.008464374,1546.106557,852050.4231,248,0,10000,0,10000,0,10000,0.10424861
0.8,0.87,81,1,175,1,55,0.125958487,0.018499568,1212.73913,735210.3667,119,0,10000,0,10000,0,10000,0.108291529
0.8,0.87,74,1,251,1,55,0.059551151,0.003536534,1374.86911,504382.3337,195,0,10000,0,10000,0,10000,0.125497943
0.8,0.87,79,1,251,1,26,0.066950571,0.01761538,2003.657534,1071221.412,223,0,10000,0,10000,0,10000,0.1027124
0.8,0.88,83,1,327,1,52,0.058673703,0.003956813,1470.288889,570849.0425,274,0,10000,0,10000,0,10000,0.099439158
0.8,0.88,74,1,190,1,33,0.069875832,0.009144163,1777.796053,1079234.241,156,0,10000,0,10000,0,10000,0.088446907
0.8,0.88,86,1,539,1,23,0.077784135,0.005383034,1255.201961,515936.7612,514,0,10000,0,10000,0,10000,0.098609447
0.8,0.88,75,0,10000,1,31,0.041969149,0.006064083,2318.179104,1099218.46,138,1,169,0,10000,0,10000,0.08407197
0.8,0.88,70,0,10000,1,88,0.143707815,0.016100528,774.4227273,216923.9168,224,1,312,0,10000,0,10000,0.105497918
0.8,0.88,73,1,157,1,36,0.034558654,0.001613758,2049.094828,777179.1376,120,0,10000,0,10000,0,10000,0.092425863
0.8,0.88,87,1,162,1,154,0.388808,0.008315508,19.66666667,156.2222222,7,0,10000,0,10000,0,10000,0.106660271
0.8,0.88,75,1,156,1,22,0.072236698,0.006202712,1632.007813,1009704.164,132,0,10000,0,10000,0,10000,0.143628306
0.8,0.88,91,1,410,1,147,0.076178286,0.004753446,1163.585271,258302.5606,262,0,10000,0,10000,0,10000,0.098239994
0.8,0.88,71,1,351,1,114,0.063474213,0.008406168,1750.280172,887939.2534,236,0,10000,0,10000,0,10000,0.123756049
0.8,0.88,82,1,885,1,133,0.098744743,0.009667826,1073.747989,402542.3118,750,0,10000,0,10000,0,10000,0.103327537
0.8,0.88,79,1,294,1,98,0.071416851,0.006034033,1229.768421,178689.5358,194,0,10000,0,10000,0,10000,0.100785754
0.8,0.88,69,1,218,1,93,0.077360925,0.015515861,1652.416667,626633.3931,124,0,10000,0,10000,0,10000,0.108485157
0.8,0.88,72,1,523,1,21,0.054613177,0.003803816,1624.784274,776111.4434,500,0,10000,0,10000,0,10000,0.104437776
0.8,0.88,70,1,337,1,78,0.079093572,0.008592356,1236.334646,376943.4746,258,0,10000,0,10000,0,10000,0.111151361
0.8,0.88,80,1,158,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.105500602
0.8,0.88,78,1,233,1,33,0.056168838,0.00228414,1537.092308,773008.1966,199,0,10000,0,10000,0,10000,0.090356986
0.8,0.88,88,1,435,1,52,0.062111833,0.002581885,1225.114058,442574.7111,381,0,10000,0,10000,0,10000,0.114856304
0.8,0.88,82,1,286,1,22,0.094810514,0.008807547,1260.146718,763990.4572,263,0,10000,0,10000,0,10000,0.097632478
0.8,0.88,80,1,357,1,30,0.061251783,0.00506838,1464.403727,671054.4022,326,0,10000,0,10000,0,10000,0.099617746
0.8,0.89,79,0,10000,1,52,0.06818896,0.010213186,1802.981481,983220.9997,112,1,164,0,10000,0,10000,0.093108413
0.8,0.89,71,1,233,1,47,0.065887549,0.011348059,1563.563536,591931.7929,185,0,10000,0,10000,0,10000,0.103030935
