Fitness,Drive Efficiency,Time Elapsed, Suppressed, Gen Suppressed, Chased, Gen Chased, Avg GC during Chase, Var in GC during Chase, Avg Popsize during Chase, Var in Popsize during Chase, Duration of Chase, Drive Lost, Gen Drive Lost, Equilibrium State, Gen Equilibrium State, Simulation Stopped after 1000, Rate One Drive at End, Thickness
0.8,0.9,87,1,409,1,46,0.040432605,0.001227235,1557.439776,623716.5377,361,0,10000,0,10000,0,10000,0.121197514
0.8,0.9,96,0,10000,1,43,0.049208841,0.002334723,1532.721931,502477.7223,957,0,10000,0,10000,1,0.333726,0.100388946
0.8,0.9,105,1,300,1,72,0.074566763,0.010201852,1325.630631,563704.4221,226,0,10000,0,10000,0,10000,0.128590171
0.8,0.9,112,0,10000,1,59,0.052137445,0.002013039,1433.954109,440861.9008,941,0,10000,0,10000,1,0.223722,0.111767676
0.8,0.9,89,1,445,1,37,0.04865883,0.004136533,1728.647643,783923.6426,407,0,10000,0,10000,0,10000,0.083030736
0.8,0.9,96,1,794,1,74,0.066576582,0.005537465,1385.488796,612234.2051,718,0,10000,0,10000,0,10000,0.120002803
0.8,0.9,102,1,809,1,29,0.037712258,0.001427329,1712.625323,670882.8209,778,0,10000,0,10000,0,10000,0.096304708
0.8,0.9,114,1,245,1,93,0.033738594,0.000872769,1759.438356,518025.89,150,0,10000,0,10000,0,10000,0.124442467
0.8,0.9,92,1,653,1,33,0.048100878,0.003271791,1561.480456,457888.6014,618,0,10000,0,10000,0,10000,0.137519448
0.8,0.9,118,1,984,1,23,0.054412038,0.007812534,1540.226178,581614.3049,960,0,10000,0,10000,0,10000,0.099114126
