Low-Density Growth Rate,Migration Rate,Time Elapsed
9,0.01,304
9,0.01,315
9,0.01,290
9,0.01,322
9,0.0125,216
9,0.0125,225
9,0.0125,217
9,0.0125,221
9,0.0125,214
9,0.0125,213
9,0.0125,224
9,0.0125,185
9,0.0125,203
9,0.0125,208
9,0.0125,208
9,0.0125,212
9,0.0125,213
9,0.0125,221
9,0.0125,210
9,0.0125,208
9,0.0125,200
9,0.0125,203
9,0.0125,196
9,0.0125,208
9,0.015,162
9,0.015,158
9,0.015,157
9,0.015,166
9,0.015,161
9,0.015,174
9,0.015,163
9,0.015,175
9,0.015,157
9,0.015,168
9,0.015,152
9,0.015,153
9,0.015,153
9,0.015,155
9,0.015,161
9,0.015,157
9,0.015,171
9,0.015,157
9,0.015,166
9,0.015,166
9,0.0175,123
9,0.0175,134
9,0.0175,139
9,0.0175,129
9,0.0175,125
9,0.0175,134
9,0.0175,126
9,0.0175,133
9,0.0175,133
9,0.0175,127
9,0.0175,133
9,0.0175,123
9,0.0175,139
9,0.0175,128
9,0.0175,127
9,0.0175,123
9,0.0175,119
9,0.0175,125
9,0.0175,121
9,0.0175,127
9,0.02,107
9,0.02,106
9,0.02,107
9,0.02,111
9,0.02,102
9,0.02,104
9,0.02,110
9,0.02,100
9,0.02,108
9,0.02,110
9,0.02,102
9,0.02,103
9,0.02,95
9,0.02,113
9,0.02,110
9,0.02,120
9,0.02,103
9,0.02,107
9,0.02,103
9,0.02,114
9,0.0225,91
9,0.0225,96
9,0.0225,92
9,0.0225,86
9,0.0225,97
9,0.0225,93
9,0.0225,87
9,0.0225,89
9,0.0225,91
9,0.0225,97
9,0.0225,99
9,0.0225,93
9,0.0225,87
9,0.0225,88
9,0.0225,81
9,0.0225,99
9,0.0225,85
9,0.0225,89
9,0.0225,87
9,0.0225,96
9,0.025,71
9,0.025,78
9,0.025,75
9,0.025,81
9,0.025,82
9,0.025,71
9,0.025,87
9,0.025,76
9,0.025,73
9,0.025,79
9,0.025,75
9,0.025,76
9,0.025,80
9,0.025,82
9,0.025,76
9,0.025,75
9,0.025,80
9,0.025,80
9,0.025,80
9,0.025,73
9,0.0275,72
9,0.0275,62
9,0.0275,71
9,0.0275,70
9,0.0275,68
9,0.0275,72
9,0.0275,70
9,0.0275,68
9,0.0275,73
9,0.0275,71
9,0.0275,70
9,0.0275,74
9,0.0275,66
9,0.0275,69
9,0.0275,70
9,0.0275,70
9,0.0275,79
9,0.0275,68
9,0.0275,68
9,0.0275,64
9,0.03,68
9,0.03,69
9,0.03,65
9,0.03,63
9,0.03,63
9,0.03,63
9,0.03,63
9,0.03,61
9,0.03,61
9,0.03,63
9,0.03,63
9,0.03,60
9,0.03,61
9,0.03,62
9,0.03,62
9,0.03,62
9,0.03,66
9,0.03,64
9,0.03,60
9,0.03,66
9,0.0325,56
9,0.0325,55
9,0.0325,58
9,0.0325,59
9,0.0325,57
9,0.0325,56
9,0.0325,55
9,0.0325,59
9,0.0325,57
9,0.0325,54
9,0.0325,56
9,0.0325,56
9,0.0325,61
9,0.0325,61
9,0.0325,62
9,0.0325,55
9,0.0325,53
9,0.0325,59
9,0.0325,57
9,0.0325,60
9,0.035,56
9,0.035,57
9,0.035,55
9,0.035,57
9,0.035,50
9,0.035,50
9,0.035,52
9,0.035,50
9,0.035,57
9,0.035,52
9,0.035,55
9,0.035,49
9,0.035,51
9,0.035,52
9,0.035,48
9,0.035,53
9,0.035,52
9,0.035,48
9,0.035,51
9,0.035,52
9,0.0375,46
9,0.0375,46
9,0.0375,43
9,0.0375,49
9,0.0375,48
9,0.0375,48
9,0.0375,43
9,0.0375,48
9,0.0375,50
9,0.0375,47
9,0.0375,44
9,0.0375,47
9,0.0375,47
9,0.0375,46
9,0.0375,44
9,0.0375,45
9,0.0375,47
9,0.0375,50
9,0.0375,42
9,0.0375,49
9,0.04,46
9,0.04,42
9,0.04,41
9,0.04,43
9,0.04,43
9,0.04,43
9,0.04,44
9,0.04,44
9,0.04,43
9,0.04,44
9,0.04,43
9,0.04,46
9,0.04,43
9,0.04,45
9,0.04,44
9,0.04,43
9,0.04,44
9,0.04,45
9,0.04,42
9,0.04,46
9,0.0425,40
9,0.0425,39
9,0.0425,41
9,0.0425,40
9,0.0425,39
9,0.0425,42
9,0.0425,43
9,0.0425,44
9,0.0425,42
9,0.0425,41
9,0.0425,43
9,0.0425,39
9,0.0425,41
9,0.0425,42
9,0.0425,40
9,0.0425,44
9,0.0425,37
9,0.0425,42
9,0.0425,40
9,0.0425,37
9,0.045,37
9,0.045,40
9,0.045,38
9,0.045,40
9,0.045,42
9,0.045,39
9,0.045,40
9,0.045,37
9,0.045,37
9,0.045,34
9,0.045,38
9,0.045,38
9,0.045,37
9,0.045,40
9,0.045,37
9,0.045,35
9,0.045,38
9,0.045,36
9,0.045,40
9,0.045,37
9,0.0475,36
9,0.0475,36
9,0.0475,35
9,0.0475,38
9,0.0475,36
9,0.0475,35
9,0.0475,35
9,0.0475,36
9,0.0475,34
9,0.0475,37
9,0.0475,31
9,0.0475,39
9,0.0475,36
9,0.0475,33
9,0.0475,36
9,0.0475,33
9,0.0475,37
9,0.0475,33
9,0.0475,38
9,0.0475,38
9,0.05,34
9,0.05,32
9,0.05,37
9,0.05,35
9,0.05,31
9,0.05,31
9,0.05,36
9,0.05,34
9,0.05,34
9,0.05,34
9,0.05,31
9,0.05,36
9,0.05,34
9,0.05,35
9,0.05,35
9,0.05,32
9,0.05,34
9,0.05,34
9,0.05,31
9,0.05,35
9,0.0525,33
9,0.0525,33
9,0.0525,32
9,0.0525,30
9,0.0525,30
9,0.0525,32
9,0.0525,30
9,0.0525,31
9,0.0525,29
9,0.0525,30
9,0.0525,32
9,0.0525,32
9,0.0525,32
9,0.0525,34
9,0.0525,31
9,0.0525,33
9,0.0525,28
9,0.0525,32
9,0.0525,30
9,0.0525,32
9,0.055,32
9,0.055,31
9,0.055,29
9,0.055,33
9,0.055,29
9,0.055,31
9,0.055,28
9,0.055,29
9,0.055,33
9,0.055,30
9,0.055,32
9,0.055,35
9,0.055,30
9,0.055,30
9,0.055,31
9,0.055,30
9,0.055,33
9,0.055,32
9,0.055,31
9,0.055,31
9,0.0575,28
9,0.0575,26
9,0.0575,27
9,0.0575,30
9,0.0575,29
9,0.0575,29
9,0.0575,29
9,0.0575,31
9,0.0575,28
9,0.0575,25
9,0.0575,26
9,0.0575,31
9,0.0575,26
9,0.0575,29
9,0.0575,29
9,0.0575,28
9,0.0575,28
9,0.0575,30
9,0.0575,28
9,0.0575,31
9,0.06,25
9,0.06,26
9,0.06,27
9,0.06,32
9,0.06,30
9,0.06,29
9,0.06,27
9,0.06,26
9,0.06,27
9,0.06,25
9,0.06,27
9,0.06,22
9,0.06,26
9,0.06,26
9,0.06,28
9,0.06,27
9,0.06,27
9,0.06,27
9,0.06,25
9,0.06,28
9.5,0.01,296
9.5,0.01,275
9.5,0.01,301
9.5,0.01,325
9.5,0.01,304
9.5,0.01,313
9.5,0.01,305
9.5,0.01,309
9.5,0.01,300
9.5,0.01,307
9.5,0.01,290
9.5,0.01,314
9.5,0.01,309
9.5,0.01,313
9.5,0.01,298
9.5,0.01,285
9.5,0.01,291
9.5,0.01,300
9.5,0.01,324
9.5,0.01,282
9.5,0.0125,203
9.5,0.0125,207
9.5,0.0125,218
9.5,0.0125,196
9.5,0.0125,213
9.5,0.0125,209
9.5,0.0125,198
9.5,0.0125,227
9.5,0.0125,206
9.5,0.0125,207
9.5,0.0125,224
9.5,0.0125,216
9.5,0.0125,199
9.5,0.0125,220
9.5,0.0125,229
9.5,0.0125,210
9.5,0.0125,204
9.5,0.0125,200
9.5,0.0125,201
9.5,0.0125,223
9.5,0.015,163
9.5,0.015,155
9.5,0.015,150
9.5,0.015,152
9.5,0.015,158
9.5,0.015,172
9.5,0.015,151
9.5,0.015,163
9.5,0.015,168
9.5,0.015,155
9.5,0.015,151
9.5,0.015,151
9.5,0.015,170
9.5,0.015,146
9.5,0.015,160
9.5,0.015,141
9.5,0.015,163
9.5,0.015,153
9.5,0.015,143
9.5,0.015,154
9.5,0.0175,133
9.5,0.0175,129
9.5,0.0175,132
9.5,0.0175,120
9.5,0.0175,115
9.5,0.0175,119
9.5,0.0175,128
9.5,0.0175,135
9.5,0.0175,124
9.5,0.0175,134
9.5,0.0175,132
9.5,0.0175,133
9.5,0.0175,127
9.5,0.0175,115
9.5,0.0175,118
9.5,0.0175,130
9.5,0.0175,125
9.5,0.0175,125
9.5,0.0175,119
9.5,0.0175,128
9.5,0.02,112
9.5,0.02,115
9.5,0.02,102
9.5,0.02,112
9.5,0.02,105
9.5,0.02,107
9.5,0.02,100
9.5,0.02,109
9.5,0.02,102
9.5,0.02,111
9.5,0.02,102
9.5,0.02,114
9.5,0.02,100
9.5,0.02,104
9.5,0.02,108
9.5,0.02,100
9.5,0.02,114
9.5,0.02,110
9.5,0.02,109
9.5,0.02,107
9.5,0.0225,89
9.5,0.0225,90
9.5,0.0225,91
9.5,0.0225,88
9.5,0.0225,98
9.5,0.0225,97
9.5,0.0225,92
9.5,0.0225,89
9.5,0.0225,90
9.5,0.0225,88
9.5,0.0225,92
9.5,0.0225,86
9.5,0.0225,85
9.5,0.0225,85
9.5,0.0225,102
9.5,0.0225,93
9.5,0.0225,89
9.5,0.0225,86
9.5,0.0225,94
9.5,0.0225,89
9.5,0.025,83
9.5,0.025,78
9.5,0.025,73
9.5,0.025,79
9.5,0.025,74
9.5,0.025,73
9.5,0.025,77
9.5,0.025,73
9.5,0.025,80
9.5,0.025,76
9.5,0.025,71
9.5,0.025,75
9.5,0.025,81
9.5,0.025,80
9.5,0.025,87
9.5,0.025,78
9.5,0.025,72
9.5,0.025,73
9.5,0.025,81
9.5,0.025,83
9.5,0.0275,65
9.5,0.0275,68
9.5,0.0275,65
9.5,0.0275,66
9.5,0.0275,70
9.5,0.0275,70
9.5,0.0275,75
9.5,0.0275,66
9.5,0.0275,62
9.5,0.0275,74
9.5,0.0275,64
9.5,0.0275,71
9.5,0.0275,69
9.5,0.0275,71
9.5,0.0275,73
9.5,0.0275,71
9.5,0.0275,68
9.5,0.0275,64
9.5,0.0275,67
9.5,0.0275,70
9.5,0.03,64
9.5,0.03,59
9.5,0.03,67
9.5,0.03,60
9.5,0.03,63
9.5,0.03,60
9.5,0.03,63
9.5,0.03,60
9.5,0.03,61
9.5,0.03,55
9.5,0.03,59
9.5,0.03,60
9.5,0.03,66
9.5,0.03,68
9.5,0.03,62
9.5,0.03,61
9.5,0.03,64
9.5,0.03,60
9.5,0.03,62
9.5,0.03,57
9.5,0.0325,63
9.5,0.0325,59
9.5,0.0325,61
9.5,0.0325,62
9.5,0.0325,58
9.5,0.0325,55
9.5,0.0325,53
9.5,0.0325,55
9.5,0.0325,60
9.5,0.0325,52
9.5,0.0325,59
9.5,0.0325,49
9.5,0.0325,55
9.5,0.0325,53
9.5,0.0325,55
9.5,0.0325,53
9.5,0.0325,59
9.5,0.0325,54
9.5,0.0325,59
9.5,0.0325,50
9.5,0.035,56
9.5,0.035,51
9.5,0.035,53
9.5,0.035,49
9.5,0.035,53
9.5,0.035,53
9.5,0.035,49
9.5,0.035,50
9.5,0.035,49
9.5,0.035,49
9.5,0.035,55
9.5,0.035,50
9.5,0.035,54
9.5,0.035,53
9.5,0.035,52
9.5,0.035,49
9.5,0.035,53
9.5,0.035,44
9.5,0.035,49
9.5,0.035,51
9.5,0.0375,52
9.5,0.0375,47
9.5,0.0375,46
9.5,0.0375,50
9.5,0.0375,42
9.5,0.0375,43
9.5,0.0375,48
9.5,0.0375,45
9.5,0.0375,46
9.5,0.0375,48
9.5,0.0375,43
9.5,0.0375,51
9.5,0.0375,48
9.5,0.0375,46
9.5,0.0375,44
9.5,0.0375,50
9.5,0.0375,44
9.5,0.0375,48
9.5,0.0375,48
9.5,0.0375,48
9.5,0.04,45
9.5,0.04,39
9.5,0.04,43
9.5,0.04,42
9.5,0.04,46
9.5,0.04,40
9.5,0.04,44
9.5,0.04,46
9.5,0.04,40
9.5,0.04,48
9.5,0.04,43
9.5,0.04,41
9.5,0.04,40
9.5,0.04,47
9.5,0.04,45
9.5,0.04,42
9.5,0.04,40
9.5,0.04,39
9.5,0.04,43
9.5,0.04,44
9.5,0.0425,40
9.5,0.0425,43
9.5,0.0425,45
9.5,0.0425,40
9.5,0.0425,42
9.5,0.0425,42
9.5,0.0425,39
9.5,0.0425,40
9.5,0.0425,38
9.5,0.0425,35
9.5,0.0425,40
9.5,0.0425,44
9.5,0.0425,41
9.5,0.0425,38
9.5,0.0425,38
9.5,0.0425,42
9.5,0.0425,40
9.5,0.0425,41
9.5,0.0425,41
9.5,0.0425,41
9.5,0.045,38
9.5,0.045,37
9.5,0.045,33
9.5,0.045,41
9.5,0.045,36
9.5,0.045,39
9.5,0.045,35
9.5,0.045,40
9.5,0.045,37
9.5,0.045,42
9.5,0.045,35
9.5,0.045,40
9.5,0.045,39
9.5,0.045,37
9.5,0.045,38
9.5,0.045,36
9.5,0.045,37
9.5,0.045,38
9.5,0.045,35
9.5,0.045,35
9.5,0.0475,34
9.5,0.0475,37
9.5,0.0475,37
9.5,0.0475,38
9.5,0.0475,37
9.5,0.0475,34
9.5,0.0475,35
9.5,0.0475,35
9.5,0.0475,32
9.5,0.0475,37
9.5,0.0475,37
9.5,0.0475,35
9.5,0.0475,35
9.5,0.0475,36
9.5,0.0475,34
9.5,0.0475,33
9.5,0.0475,35
9.5,0.0475,34
9.5,0.0475,36
9.5,0.0475,38
9.5,0.05,33
9.5,0.05,35
9.5,0.05,32
9.5,0.05,32
9.5,0.05,32
9.5,0.05,33
9.5,0.05,37
9.5,0.05,32
9.5,0.05,34
9.5,0.05,34
9.5,0.05,37
9.5,0.05,35
9.5,0.05,32
9.5,0.05,33
9.5,0.05,31
9.5,0.05,33
9.5,0.05,36
9.5,0.05,34
9.5,0.05,36
9.5,0.05,33
9.5,0.0525,30
9.5,0.0525,31
9.5,0.0525,33
9.5,0.0525,29
9.5,0.0525,31
9.5,0.0525,35
9.5,0.0525,33
9.5,0.0525,31
9.5,0.0525,33
9.5,0.0525,31
9.5,0.0525,31
9.5,0.0525,32
9.5,0.0525,31
9.5,0.0525,34
9.5,0.0525,33
9.5,0.0525,31
9.5,0.0525,29
9.5,0.0525,35
9.5,0.0525,35
9.5,0.0525,32
9.5,0.055,25
9.5,0.055,28
9.5,0.055,29
9.5,0.055,32
9.5,0.055,32
9.5,0.055,27
9.5,0.055,31
9.5,0.055,29
9.5,0.055,32
9.5,0.055,30
9.5,0.055,33
9.5,0.055,28
9.5,0.055,34
9.5,0.055,31
9.5,0.055,29
9.5,0.055,29
9.5,0.055,32
9.5,0.055,30
9.5,0.055,30
9.5,0.055,33
9.5,0.0575,27
9.5,0.0575,31
9.5,0.0575,29
9.5,0.0575,30
9.5,0.0575,29
9.5,0.0575,28
9.5,0.0575,30
9.5,0.0575,29
9.5,0.0575,30
9.5,0.0575,29
9.5,0.0575,29
9.5,0.0575,30
9.5,0.0575,31
9.5,0.0575,28
9.5,0.0575,30
9.5,0.0575,27
9.5,0.0575,29
9.5,0.0575,30
9.5,0.0575,28
9.5,0.0575,28
9.5,0.06,25
9.5,0.06,26
9.5,0.06,27
9.5,0.06,26
9.5,0.06,29
9.5,0.06,29
9.5,0.06,27
9.5,0.06,29
9.5,0.06,26
9.5,0.06,28
9.5,0.06,29
9.5,0.06,29
9.5,0.06,28
9.5,0.06,28
9.5,0.06,26
9.5,0.06,23
9.5,0.06,26
9.5,0.06,29
9.5,0.06,27
9.5,0.06,26
10,0.01,288
10,0.01,310
10,0.01,275
10,0.01,261
10,0.01,284
10,0.01,316
10,0.01,260
10,0.01,295
10,0.01,303
10,0.01,297
10,0.01,297
10,0.01,319
10,0.01,280
10,0.01,287
10,0.01,287
10,0.01,286
10,0.01,273
10,0.01,297
10,0.01,326
10,0.01,296
10,0.0125,207
10,0.0125,190
10,0.0125,209
10,0.0125,208
10,0.0125,214
10,0.0125,223
10,0.0125,207
10,0.0125,200
10,0.0125,218
10,0.0125,212
10,0.0125,214
10,0.0125,205
10,0.0125,191
10,0.0125,195
10,0.0125,217
10,0.0125,206
10,0.0125,218
10,0.0125,220
10,0.0125,208
10,0.0125,209
10,0.015,163
10,0.015,153
10,0.015,165
10,0.015,160
10,0.015,158
10,0.015,151
10,0.015,149
10,0.015,152
10,0.015,162
10,0.015,154
10,0.015,159
10,0.015,149
10,0.015,168
10,0.015,174
10,0.015,160
10,0.015,160
10,0.015,160
10,0.015,149
10,0.015,162
10,0.015,162
10,0.0175,132
10,0.0175,116
10,0.0175,127
10,0.0175,123
10,0.0175,126
10,0.0175,127
10,0.0175,132
10,0.0175,138
10,0.0175,126
10,0.0175,123
10,0.0175,131
10,0.0175,121
10,0.0175,127
10,0.0175,120
10,0.0175,116
10,0.0175,124
10,0.0175,114
10,0.0175,131
10,0.0175,118
10,0.0175,123
10,0.02,106
10,0.02,104
10,0.02,102
10,0.02,105
10,0.02,99
10,0.02,116
10,0.02,103
10,0.02,104
10,0.02,111
10,0.02,99
10,0.02,110
10,0.02,111
10,0.02,107
10,0.02,108
10,0.02,109
10,0.02,107
10,0.02,96
10,0.02,101
10,0.02,106
10,0.02,102
10,0.0225,94
10,0.0225,88
10,0.0225,94
10,0.0225,87
10,0.0225,89
10,0.0225,84
10,0.0225,92
10,0.0225,82
10,0.0225,88
10,0.0225,84
10,0.0225,90
10,0.0225,87
10,0.0225,92
10,0.0225,89
10,0.0225,93
10,0.0225,91
10,0.0225,90
10,0.0225,84
10,0.0225,87
10,0.0225,84
10,0.025,79
10,0.025,75
10,0.025,75
10,0.025,78
10,0.025,73
10,0.025,78
10,0.025,75
10,0.025,75
10,0.025,78
10,0.025,80
10,0.025,80
10,0.025,79
10,0.025,77
10,0.025,82
10,0.025,71
10,0.025,73
10,0.025,76
10,0.025,75
10,0.025,81
10,0.025,78
10,0.0275,74
10,0.0275,67
10,0.0275,69
10,0.0275,63
10,0.0275,63
10,0.0275,66
10,0.0275,66
10,0.0275,73
10,0.0275,67
10,0.0275,69
10,0.0275,63
10,0.0275,64
10,0.0275,68
10,0.0275,71
10,0.0275,67
10,0.0275,72
10,0.0275,71
10,0.0275,68
10,0.0275,70
10,0.0275,70
10,0.03,62
10,0.03,63
10,0.03,61
10,0.03,57
10,0.03,59
10,0.03,60
10,0.03,56
10,0.03,65
10,0.03,62
10,0.03,62
10,0.03,64
10,0.03,59
10,0.03,66
10,0.03,63
10,0.03,61
10,0.03,58
10,0.03,64
10,0.03,66
10,0.03,64
10,0.03,55
10,0.0325,57
10,0.0325,58
10,0.0325,52
10,0.0325,58
10,0.0325,56
10,0.0325,58
10,0.0325,54
10,0.0325,51
10,0.0325,59
10,0.0325,54
10,0.0325,54
10,0.0325,58
10,0.0325,52
10,0.0325,56
10,0.0325,55
10,0.0325,58
10,0.0325,51
10,0.0325,55
10,0.0325,51
10,0.0325,61
10,0.035,47
10,0.035,52
10,0.035,57
10,0.035,55
10,0.035,53
10,0.035,48
10,0.035,48
10,0.035,50
10,0.035,53
10,0.035,52
10,0.035,48
10,0.035,50
10,0.035,50
10,0.035,48
10,0.035,48
10,0.035,56
10,0.035,49
10,0.035,52
10,0.035,51
10,0.035,52
10,0.0375,46
10,0.0375,51
10,0.0375,46
10,0.0375,48
10,0.0375,52
10,0.0375,45
10,0.0375,50
10,0.0375,43
10,0.0375,49
10,0.0375,47
10,0.0375,44
10,0.0375,47
10,0.0375,43
10,0.0375,45
10,0.0375,45
10,0.0375,45
10,0.0375,54
10,0.0375,40
10,0.0375,45
10,0.0375,48
10,0.04,47
10,0.04,39
10,0.04,39
10,0.04,43
10,0.04,43
10,0.04,41
10,0.04,43
10,0.04,43
10,0.04,47
10,0.04,43
10,0.04,43
10,0.04,42
10,0.04,39
10,0.04,46
10,0.04,46
10,0.04,40
10,0.04,43
10,0.04,43
10,0.04,44
10,0.04,48
10,0.0425,38
10,0.0425,40
10,0.0425,41
10,0.0425,43
10,0.0425,42
10,0.0425,35
10,0.0425,39
10,0.0425,41
10,0.0425,38
10,0.0425,38
10,0.0425,43
10,0.0425,37
10,0.0425,42
10,0.0425,37
10,0.0425,37
10,0.0425,38
10,0.0425,38
10,0.0425,37
10,0.0425,42
10,0.0425,40
10,0.045,36
10,0.045,38
10,0.045,37
10,0.045,39
10,0.045,41
10,0.045,38
10,0.045,37
10,0.045,41
10,0.045,38
10,0.045,35
10,0.045,35
10,0.045,37
10,0.045,37
10,0.045,40
10,0.045,36
10,0.045,38
10,0.045,37
10,0.045,37
10,0.045,36
10,0.045,37
10,0.0475,37
10,0.0475,37
10,0.0475,39
10,0.0475,37
10,0.0475,36
10,0.0475,35
10,0.0475,37
10,0.0475,35
10,0.0475,33
10,0.0475,34
10,0.0475,34
10,0.0475,37
10,0.0475,34
10,0.0475,33
10,0.0475,35
10,0.0475,31
10,0.0475,33
10,0.0475,38
10,0.0475,35
10,0.0475,36
10,0.05,34
10,0.05,32
10,0.05,33
10,0.05,34
10,0.05,30
10,0.05,31
10,0.05,35
10,0.05,34
10,0.05,32
10,0.05,32
10,0.05,32
10,0.05,31
10,0.05,32
10,0.05,33
10,0.05,33
10,0.05,27
10,0.05,36
10,0.05,35
10,0.05,33
10,0.05,33
10,0.0525,34
10,0.0525,28
10,0.0525,32
10,0.0525,32
10,0.0525,29
10,0.0525,29
10,0.0525,30
10,0.0525,28
10,0.0525,30
10,0.0525,32
10,0.0525,33
10,0.0525,31
10,0.0525,31
10,0.0525,33
10,0.0525,32
10,0.0525,31
10,0.0525,29
10,0.0525,30
10,0.0525,29
10,0.0525,31
10,0.055,29
10,0.055,27
10,0.055,29
10,0.055,27
10,0.055,32
10,0.055,31
10,0.055,28
10,0.055,27
10,0.055,30
10,0.055,28
10,0.055,31
10,0.055,29
10,0.055,32
10,0.055,29
10,0.055,29
10,0.055,27
10,0.055,27
10,0.055,29
10,0.055,28
10,0.055,29
10,0.0575,27
10,0.0575,27
10,0.0575,27
10,0.0575,29
10,0.0575,26
10,0.0575,27
10,0.0575,27
10,0.0575,28
10,0.0575,28
10,0.0575,28
10,0.0575,30
10,0.0575,27
10,0.0575,28
10,0.0575,29
10,0.0575,27
10,0.0575,28
10,0.0575,27
10,0.0575,29
10,0.0575,29
10,0.0575,29
10,0.06,29
10,0.06,25
10,0.06,28
10,0.06,27
10,0.06,29
10,0.06,22
10,0.06,30
10,0.06,28
10,0.06,27
10,0.06,28
10,0.06,27
10,0.06,25
10,0.06,26
10,0.06,29
10,0.06,27
10,0.06,26
10,0.06,29
10,0.06,29
10,0.06,23
10,0.06,28
10.5,0.01,341
10.5,0.01,319
10.5,0.01,296
10.5,0.01,297
10.5,0.01,289
10.5,0.01,337
10.5,0.01,299
10.5,0.01,293
10.5,0.01,321
10.5,0.01,310
10.5,0.01,311
10.5,0.01,289
10.5,0.01,296
10.5,0.01,296
10.5,0.01,301
10.5,0.01,328
10.5,0.01,290
10.5,0.01,312
10.5,0.01,298
10.5,0.01,293
10.5,0.0125,212
10.5,0.0125,215
10.5,0.0125,194
10.5,0.0125,227
10.5,0.0125,214
10.5,0.0125,193
10.5,0.0125,189
10.5,0.0125,206
10.5,0.0125,213
10.5,0.0125,194
10.5,0.0125,229
10.5,0.0125,216
10.5,0.0125,208
10.5,0.0125,200
10.5,0.0125,212
10.5,0.0125,202
10.5,0.0125,205
10.5,0.0125,217
10.5,0.0125,219
10.5,0.0125,204
10.5,0.015,152
10.5,0.015,137
10.5,0.015,155
10.5,0.015,149
10.5,0.015,169
10.5,0.015,147
10.5,0.015,163
10.5,0.015,153
10.5,0.015,149
10.5,0.015,158
10.5,0.015,149
10.5,0.015,160
10.5,0.015,159
10.5,0.015,148
10.5,0.015,144
10.5,0.015,156
10.5,0.015,148
10.5,0.015,148
10.5,0.015,154
10.5,0.015,152
10.5,0.0175,122
10.5,0.0175,120
10.5,0.0175,127
10.5,0.0175,126
10.5,0.0175,127
10.5,0.0175,130
10.5,0.0175,117
10.5,0.0175,118
10.5,0.0175,127
10.5,0.0175,115
10.5,0.0175,121
10.5,0.0175,139
10.5,0.0175,131
10.5,0.0175,130
10.5,0.0175,114
10.5,0.0175,115
10.5,0.0175,123
10.5,0.0175,123
10.5,0.0175,131
10.5,0.0175,110
10.5,0.02,102
10.5,0.02,98
10.5,0.02,91
10.5,0.02,92
10.5,0.02,102
10.5,0.02,113
10.5,0.02,97
10.5,0.02,100
10.5,0.02,104
10.5,0.02,100
10.5,0.02,97
10.5,0.02,98
10.5,0.02,94
10.5,0.02,95
10.5,0.02,103
10.5,0.02,103
10.5,0.02,104
10.5,0.02,109
10.5,0.02,100
10.5,0.02,101
10.5,0.0225,78
10.5,0.0225,86
10.5,0.0225,82
10.5,0.0225,86
10.5,0.0225,85
10.5,0.0225,81
10.5,0.0225,87
10.5,0.0225,87
10.5,0.0225,99
10.5,0.0225,90
10.5,0.0225,93
10.5,0.0225,85
10.5,0.0225,93
10.5,0.0225,89
10.5,0.0225,96
10.5,0.0225,92
10.5,0.0225,89
10.5,0.0225,88
10.5,0.0225,87
10.5,0.0225,87
10.5,0.025,80
10.5,0.025,83
10.5,0.025,68
10.5,0.025,75
10.5,0.025,79
10.5,0.025,79
10.5,0.025,72
10.5,0.025,77
10.5,0.025,86
10.5,0.025,82
10.5,0.025,74
10.5,0.025,76
10.5,0.025,77
10.5,0.025,76
10.5,0.025,78
10.5,0.025,67
10.5,0.025,75
10.5,0.025,82
10.5,0.025,80
10.5,0.025,80
10.5,0.0275,71
10.5,0.0275,69
10.5,0.0275,69
10.5,0.0275,68
10.5,0.0275,66
10.5,0.0275,72
10.5,0.0275,69
10.5,0.0275,68
10.5,0.0275,66
10.5,0.0275,66
10.5,0.0275,64
10.5,0.0275,69
10.5,0.0275,71
10.5,0.0275,73
10.5,0.0275,66
10.5,0.0275,74
10.5,0.0275,64
10.5,0.0275,65
10.5,0.0275,73
10.5,0.0275,66
10.5,0.03,65
10.5,0.03,57
10.5,0.03,58
10.5,0.03,58
10.5,0.03,58
10.5,0.03,57
10.5,0.03,61
10.5,0.03,60
10.5,0.03,61
10.5,0.03,58
10.5,0.03,65
10.5,0.03,61
10.5,0.03,64
10.5,0.03,56
10.5,0.03,58
10.5,0.03,66
10.5,0.03,59
10.5,0.03,65
10.5,0.03,60
10.5,0.03,65
10.5,0.0325,55
10.5,0.0325,58
10.5,0.0325,53
10.5,0.0325,60
10.5,0.0325,50
10.5,0.0325,55
10.5,0.0325,57
10.5,0.0325,50
10.5,0.0325,53
10.5,0.0325,57
10.5,0.0325,53
10.5,0.0325,58
10.5,0.0325,54
10.5,0.0325,55
10.5,0.0325,54
10.5,0.0325,56
10.5,0.0325,56
10.5,0.0325,58
10.5,0.0325,50
10.5,0.0325,59
10.5,0.035,50
10.5,0.035,56
10.5,0.035,51
10.5,0.035,53
10.5,0.035,51
10.5,0.035,49
10.5,0.035,48
10.5,0.035,54
10.5,0.035,51
10.5,0.035,52
10.5,0.035,48
10.5,0.035,57
10.5,0.035,50
10.5,0.035,52
10.5,0.035,49
10.5,0.035,48
10.5,0.035,47
10.5,0.035,52
10.5,0.035,51
10.5,0.035,46
10.5,0.0375,46
10.5,0.0375,47
10.5,0.0375,47
10.5,0.0375,43
10.5,0.0375,46
10.5,0.0375,42
10.5,0.0375,42
10.5,0.0375,47
10.5,0.0375,47
10.5,0.0375,48
10.5,0.0375,46
10.5,0.0375,50
10.5,0.0375,51
10.5,0.0375,47
10.5,0.0375,46
10.5,0.0375,47
10.5,0.0375,46
10.5,0.0375,48
10.5,0.0375,50
10.5,0.0375,47
10.5,0.04,41
10.5,0.04,41
10.5,0.04,44
10.5,0.04,44
10.5,0.04,42
10.5,0.04,43
