"","Low-Density Growth Rate","Migration Rate","Suppressed","Gen Suppressed","Chased","Gen Chased","Avg Nondrive GC during Chase","Var in Nondrive GC during Chase","Avg Overall GC during Chase","Var in Overall GC During Chase","Avg Popsize during Chase","Var in Popsize during Chase","Duration of Chase","Drive Lost","Gen Drive Lost","Equilibrium State","Gen Equilibrium State","Simulation Stopped after 1000","Rate One Drive at End","R1 Resistance Occurred","Gen 10000 R1 Alleles Formed","DriveLostWithChase","DriveLostWithoutChase"
"111",2,0.0225,0,10000,1,34,0.301139364,0.016911975,0.293962273,0.012870931,162.4090909,8154.150826,26,1,60,0,10000,0,10000,0,10000,1,0
"112",2,0.0225,1,43,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
"113",2,0.0225,0,10000,1,37,0.268419,0.011090453,0.23119125,0.004431579,180.25,7250.4375,12,1,49,0,10000,0,10000,0,10000,1,0
"114",2,0.0225,0,10000,1,34,0.391426611,0.020198742,0.352165444,0.014465821,69.05555556,4518.941358,22,1,56,0,10000,0,10000,0,10000,1,0
"115",2,0.0225,1,53,1,33,0.190465786,0.005621382,0.163939779,0.002829981,545.2857143,61917.91837,18,0,10000,0,10000,0,10000,0,10000,0,0
"116",2,0.0225,1,49,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
"117",2,0.0225,1,62,1,32,0.253915684,0.026263381,0.217432856,0.023752679,974.96,404016.8384,29,0,10000,0,10000,0,10000,0,10000,0,0
"118",2,0.0225,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,1,41,0,10000,0,10000,0,10000,0,1
"119",2,0.0225,0,10000,1,36,0.1974673,0.003454906,0.170440044,0.00245092,673.3333333,157082,13,1,49,0,10000,0,10000,0,10000,1,0
"120",2,0.0225,1,84,1,33,0.277723668,0.009497413,0.255005027,0.010010074,251.3863636,25264.00981,48,0,10000,0,10000,0,10000,0,10000,0,0
"121",2,0.025,1,40,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
"122",2,0.025,1,83,1,29,0.132908092,0.014879391,0.098593671,0.008116472,6011.458333,16177365.54,52,0,10000,0,10000,0,10000,0,10000,0,0
"123",2,0.025,1,41,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
"124",2,0.025,1,38,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
"125",2,0.025,1,47,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
